PONID|SEQNO|ACCNO|ACCDM|CLSBS|PONUM|BSNTP|BSREF|TRAMN|INAMT|RMAMN|MVMTP|TRNDT|DUEDT|ASSCDAG|PMPINST|TRINST|NODAYS|OVBAND|FLAG01|
3166221001824013204820|309933|3166|2210018|2401|3204820|2|21801|524.85|131.21|131.21||2018-12-01|2019-02-23|A2210018|4|3|524|361||
3166221001824013204820|62890|3166|2210018|2401|3204820|2|21701|393.64|98.41|98.41||2019-01-01|2019-03-01|A2210018|4|3|518|361||
3166221001824013204820|309934|3166|2210018|2401|3204820|2|21801|524.85|131.22|131.22||2018-12-01|2019-03-23|A2210018|4|4|496|361||
3166221001824013204820|62891|3166|2210018|2401|3204820|2|21701|393.64|98.41|98.41||2019-01-01|2019-04-01|A2210018|4|4|487|361||
3191105000221223102629|460363|3191|1050002|2122|3102629|2|21701|-17.09|-17.09|.00|RM|2018-01-31|2018-01-31|A1050002|4|0|0|0||
3191105000221223102629|460364|3191|1050002|2122|3102629|2|21701|-17.09|-17.09|.00|RM|2018-02-27|2018-02-27|A1050002|4|0|0|0||
3191105000221223102629|460365|3191|1050002|2122|3102629|2|21701|-17.09|-17.09|.00|RM|2018-03-29|2018-03-29|A1050002|4|0|0|0||
3191105000221223102629|460366|3191|1050002|2122|3102629|2|21701|-1.14|-1.14|.00|RM|2018-04-30|2018-04-30|A1050002|4|0|0|0||
3191105000221223102629|460367|3191|1050002|2122|3102629|2|21701|-1.15|-1.15|.00|RM|2018-07-03|2018-07-03|A1050002|4|0|0|0||
3191105000221223102629|460368|3191|1050002|2122|3102629|2|21701|-1.15|-1.15|.00|RM|2018-08-02|2018-08-02|A1050002|4|0|0|0||
3191105000221223102629|460369|3191|1050002|2122|3102629|2|21701|-1.15|-1.15|.00|RM|2018-08-30|2018-08-30|A1050002|4|0|0|0||
3191105000221223102629|460370|3191|1050002|2122|3102629|2|21701|-1.15|-1.15|.00|RM|2018-10-31|2018-10-31|A1050002|4|0|0|0||
3191105000221223102629|107773|3191|1050002|2122|3102629|2|21801|91.19|22.79|.00||2018-11-01|2018-11-15|A1050002|4|1|624|361|X|
3191105000221223102629|556971|3191|1050002|2122|3102629|2|21801|-9.11|-9.11|.00|RM|2018-11-29|2018-11-29|A1050002|4|0|0|0||
3191105000221223102629|107774|3191|1050002|2122|3102629|2|21801|91.19|22.79|.00||2018-11-01|2018-12-15|A1050002|4|2|594|361|X|
3191105000221223102629|556972|3191|1050002|2122|3102629|2|21801|-8.20|-8.20|.00|RM|2018-12-28|2018-12-28|A1050002|4|0|0|0||
3191105000221223102629|101776|3191|1050002|2122|3102629|2|21701|57.01|14.25|.00||2019-01-01|2019-01-01|A1050002|4|1|577|361|X|
3191105000221223102629|107775|3191|1050002|2122|3102629|2|21801|91.19|22.79|8.30||2018-11-01|2019-01-15|A1050002|4|3|563|361||
3191105000221223102629|101777|3191|1050002|2122|3102629|2|21701|57.01|14.25|14.25||2019-01-01|2019-02-01|A1050002|4|2|546|361||
3191105000221223102629|107776|3191|1050002|2122|3102629|2|21801|91.19|22.82|22.82||2018-11-01|2019-02-15|A1050002|4|4|532|361||
3191105000221223102629|101778|3191|1050002|2122|3102629|2|21701|57.01|14.25|14.25||2019-01-01|2019-03-01|A1050002|4|3|518|361||
3191105000221223102629|101779|3191|1050002|2122|3102629|2|21701|57.01|14.26|14.26||2019-01-01|2019-04-01|A1050002|4|4|487|361||
3191105000224133103761|380832|3191|1050002|2413|3103761|1|0|179.75|44.93|.00||2018-02-21|2018-02-21|A1050002|4|1|891|361|X|
3191105000224133103761|380833|3191|1050002|2413|3103761|1|0|179.75|44.93|.00||2018-02-21|2018-03-21|A1050002|4|2|863|361|X|
3191105000224133103761|528180|3191|1050002|2413|3103761|1|0|-17.97|-17.97|.00|RM|2018-03-29|2018-03-29|A1050002|4|0|0|0||
3191105000224133103761|380834|3191|1050002|2413|3103761|1|0|179.75|44.93|.00||2018-02-21|2018-04-21|A1050002|4|3|832|361|X|
3191105000224133103761|528181|3191|1050002|2413|3103761|1|0|-17.97|-17.97|.00|RM|2018-04-30|2018-04-30|A1050002|4|0|0|0||
3191105000224133103761|380835|3191|1050002|2413|3103761|1|0|179.75|44.96|43.16||2018-02-21|2018-05-21|A1050002|4|4|802|361||
3191105000224133103761|528182|3191|1050002|2413|3103761|1|0|-17.97|-17.97|.00|RM|2018-07-03|2018-07-03|A1050002|4|0|0|0||
3191105000224133103761|528183|3191|1050002|2413|3103761|1|0|-17.97|-17.97|.00|RM|2018-08-02|2018-08-02|A1050002|4|0|0|0||
3191105000224133103761|528184|3191|1050002|2413|3103761|1|0|-17.97|-17.97|.00|RM|2018-08-30|2018-08-30|A1050002|4|0|0|0||
3191105000224133103761|528185|3191|1050002|2413|3103761|1|0|-17.98|-17.98|.00|RM|2018-10-31|2018-10-31|A1050002|4|0|0|0||
3191105000224133103761|528186|3191|1050002|2413|3103761|1|0|-14.38|-14.38|.00|RM|2018-11-29|2018-11-29|A1050002|4|0|0|0||
3191105000224133103761|528187|3191|1050002|2413|3103761|1|0|-14.38|-14.38|.00|RM|2018-12-28|2018-12-28|A1050002|4|0|0|0||
3191105000337103134678|530218|3191|1050003|3710|3134678|2|21701|-50.15|-50.15|.00|RM|2018-01-31|2018-01-31|A1050003|4|0|0|0||
3191105000337103134678|530219|3191|1050003|3710|3134678|2|21701|-50.15|-50.15|.00|RM|2018-02-27|2018-02-27|A1050003|4|0|0|0||
3191105000337103134678|9521|3191|1050003|3710|3134678|2|21801|501.44|125.36|.00||2018-05-01|2018-05-10|A1050003|4|1|813|361|X|
3191105000337103134678|476635|3191|1050003|3710|3134678|2|21801|-50.14|-50.14|.00|RM|2018-05-30|2018-05-30|A1050003|4|0|0|0||
3191105000337103134678|9522|3191|1050003|3710|3134678|2|21801|501.44|125.36|.00||2018-05-01|2018-06-10|A1050003|4|2|782|361|X|
3191105000337103134678|476636|3191|1050003|3710|3134678|2|21801|-50.14|-50.14|.00|RM|2018-07-03|2018-07-03|A1050003|4|0|0|0||
3191105000337103134678|9523|3191|1050003|3710|3134678|2|21801|501.44|125.36|.00||2018-05-01|2018-07-10|A1050003|4|3|752|361|X|
3191105000337103134678|476637|3191|1050003|3710|3134678|2|21801|-50.14|-50.14|.00|RM|2018-08-02|2018-08-02|A1050003|4|0|0|0||
3191105000337103134678|9524|3191|1050003|3710|3134678|2|21801|501.44|125.36|66.86||2018-05-01|2018-08-10|A1050003|4|4|721|361||
3191105000337103134678|476638|3191|1050003|3710|3134678|2|21801|-50.14|-50.14|.00|RM|2018-08-30|2018-08-30|A1050003|4|0|0|0||
3191105000337103134678|476639|3191|1050003|3710|3134678|2|21801|-50.14|-50.14|.00|RM|2018-10-31|2018-10-31|A1050003|4|0|0|0||
3191105000337103134678|476640|3191|1050003|3710|3134678|2|21801|-41.79|-41.79|.00|RM|2018-11-29|2018-11-29|A1050003|4|0|0|0||
3191105000337103134678|476641|3191|1050003|3710|3134678|2|21801|-41.79|-41.79|.00|RM|2018-12-28|2018-12-28|A1050003|4|0|0|0||
3191105000337103134678|303764|3191|1050003|3710|3134678|2|21701|100.30|25.07|25.07||2019-01-01|2019-01-01|A1050003|4|1|577|361||
3191105000337103134678|303765|3191|1050003|3710|3134678|2|21701|100.30|25.07|25.07||2019-01-01|2019-02-01|A1050003|4|2|546|361||
3191105000337103134678|303766|3191|1050003|3710|3134678|2|21701|100.30|25.07|25.07||2019-01-01|2019-03-01|A1050003|4|3|518|361||
3191105000337103134678|303767|3191|1050003|3710|3134678|2|21701|100.30|25.09|25.09||2019-01-01|2019-04-01|A1050003|4|4|487|361||
3191105000337103149513|406776|3191|1050003|3710|3149513|2|21701|-35.08|-35.08|.00|RM|2018-01-31|2018-01-31|A1050003|4|0|0|0||
3191105000337103149513|155693|3191|1050003|3710|3149513|2|21801|350.79|87.69|.00||2018-04-01|2018-04-07|A1050003|4|1|846|361|X|
3191105000337103149513|452524|3191|1050003|3710|3149513|2|21801|-35.07|-35.07|.00|RM|2018-04-30|2018-04-30|A1050003|4|0|0|0||
3191105000337103149513|155694|3191|1050003|3710|3149513|2|21801|350.79|87.69|.00||2018-04-01|2018-05-07|A1050003|4|2|816|361|X|
3191105000337103149513|155695|3191|1050003|3710|3149513|2|21801|350.79|87.69|.00||2018-04-01|2018-06-07|A1050003|4|3|785|361|X|
3191105000337103149513|452525|3191|1050003|3710|3149513|2|21801|-35.08|-35.08|.00|RM|2018-07-03|2018-07-03|A1050003|4|0|0|0||
3191105000337103149513|155696|3191|1050003|3710|3149513|2|21801|350.79|87.72|81.86||2018-04-01|2018-07-07|A1050003|4|4|755|361||
3191105000337103149513|452526|3191|1050003|3710|3149513|2|21801|-35.08|-35.08|.00|RM|2018-08-02|2018-08-02|A1050003|4|0|0|0||
3191105000337103149513|452527|3191|1050003|3710|3149513|2|21801|-35.08|-35.08|.00|RM|2018-08-30|2018-08-30|A1050003|4|0|0|0||
3191105000337103149513|452528|3191|1050003|3710|3149513|2|21801|-35.08|-35.08|.00|RM|2018-10-31|2018-10-31|A1050003|4|0|0|0||
3191105000337103149513|452529|3191|1050003|3710|3149513|2|21801|-29.23|-29.23|.00|RM|2018-11-29|2018-11-29|A1050003|4|0|0|0||
3191105000337103149513|452530|3191|1050003|3710|3149513|2|21801|-29.23|-29.23|.00|RM|2018-12-28|2018-12-28|A1050003|4|0|0|0||
3191105000337103149513|272897|3191|1050003|3710|3149513|2|21701|35.08|8.77|8.77||2019-01-01|2019-01-01|A1050003|4|1|577|361||
3191105000337103149513|272898|3191|1050003|3710|3149513|2|21701|35.08|8.77|8.77||2019-01-01|2019-02-01|A1050003|4|2|546|361||
3191105000337103149513|272899|3191|1050003|3710|3149513|2|21701|35.08|8.77|8.77||2019-01-01|2019-03-01|A1050003|4|3|518|361||
3191105000337103149513|272900|3191|1050003|3710|3149513|2|21701|35.08|8.77|8.77||2019-01-01|2019-04-01|A1050003|4|4|487|361||
3191105000424011971484|237185|3191|1050004|2401|1971484|2|21801|318.78|79.69|.00||2018-10-01|2018-10-23|A1050004|4|1|647|361|X|
3191105000424011971484|553094|3191|1050004|2401|1971484|2|21801|-31.87|-31.87|.00|RM|2018-10-31|2018-10-31|A1050004|4|0|0|0||
3191105000424011971484|237186|3191|1050004|2401|1971484|2|21801|318.78|79.69|73.00||2018-10-01|2018-11-23|A1050004|4|2|616|361||
3191105000424011971484|553095|3191|1050004|2401|1971484|2|21801|-28.69|-28.69|.00|RM|2018-11-29|2018-11-29|A1050004|4|0|0|0||
3191105000424011971484|237187|3191|1050004|2401|1971484|2|21801|318.78|79.69|79.69||2018-10-01|2018-12-23|A1050004|4|3|586|361||
3191105000424011971484|553096|3191|1050004|2401|1971484|2|21801|-25.82|-25.82|.00|RM|2018-12-28|2018-12-28|A1050004|4|0|0|0||
3191105000424011971484|237188|3191|1050004|2401|1971484|2|21801|318.78|79.71|79.71||2018-10-01|2019-01-23|A1050004|4|4|555|361||
3191105000424013101946|121885|3191|1050004|2401|3101946|2|21801|297.49|74.37|.00||2018-09-01|2018-09-03|A1050004|4|1|697|361|X|
3191105000424013101946|556903|3191|1050004|2401|3101946|2|21801|-29.74|-29.74|.00|RM|2018-09-28|2018-09-28|A1050004|4|0|0|0||
3191105000424013101946|121886|3191|1050004|2401|3101946|2|21801|297.49|74.37|46.46||2018-09-01|2018-10-03|A1050004|4|2|667|361||
3191105000424013101946|556904|3191|1050004|2401|3101946|2|21801|-26.77|-26.77|.00|RM|2018-10-31|2018-10-31|A1050004|4|0|0|0||
3191105000424013101946|121887|3191|1050004|2401|3101946|2|21801|297.49|74.37|74.37||2018-09-01|2018-11-03|A1050004|4|3|636|361||
3191105000424013101946|556905|3191|1050004|2401|3101946|2|21801|-24.09|-24.09|.00|RM|2018-11-29|2018-11-29|A1050004|4|0|0|0||
3191105000424013101946|121888|3191|1050004|2401|3101946|2|21801|297.49|74.38|74.38||2018-09-01|2018-12-03|A1050004|4|4|606|361||
3191105000424013101946|556906|3191|1050004|2401|3101946|2|21801|-21.68|-21.68|.00|RM|2018-12-28|2018-12-28|A1050004|4|0|0|0||
3191105000637103168171|150553|3191|1050006|3710|3168171|2|21801|364.75|91.18|.00||2018-08-01|2018-08-29|A1050006|4|1|702|361|X|
3191105000637103168171|529223|3191|1050006|3710|3168171|2|21801|-36.47|-36.47|.00|RM|2018-09-28|2018-09-28|A1050006|4|0|0|0||
3191105000637103168171|150554|3191|1050006|3710|3168171|2|21801|364.75|91.18|44.58||2018-08-01|2018-09-29|A1050006|4|2|671|361||
3191105000637103168171|150555|3191|1050006|3710|3168171|2|21801|364.75|91.18|91.18||2018-08-01|2018-10-29|A1050006|4|3|641|361||
3191105000637103168171|529224|3191|1050006|3710|3168171|2|21801|-36.47|-36.47|.00|RM|2018-10-31|2018-10-31|A1050006|4|0|0|0||
3191105000637103168171|150556|3191|1050006|3710|3168171|2|21801|364.75|91.21|91.21||2018-08-01|2018-11-29|A1050006|4|4|610|361||
3191105000637103168171|529225|3191|1050006|3710|3168171|2|21801|-32.42|-32.42|.00|RM|2018-11-29|2018-11-29|A1050006|4|0|0|0||
3191105000637103168171|529226|3191|1050006|3710|3168171|2|21801|-32.42|-32.42|.00|RM|2018-12-28|2018-12-28|A1050006|4|0|0|0||
3239106002621023100872|459111|3239|1060026|2102|3100872|2|21701|-99.57|-99.57|.00|RM|2018-02-09|2018-02-09|A1060026|4|0|0|0||
3239106002621023100872|358692|3239|1060026|2102|3100872|2|21801|99.57|24.89|.00||2018-11-01|2018-11-28|A1060026|4|1|611|361|X|
3239106002621023100872|358693|3239|1060026|2102|3100872|2|21801|99.57|24.89|.00||2018-11-01|2018-12-28|A1060026|4|2|581|361|X|
3239106002621023100872|274198|3239|1060026|2102|3100872|2|21701|99.57|24.89|.00||2019-01-01|2019-01-01|A1060026|4|1|577|361|X|
3239106002621023100872|358694|3239|1060026|2102|3100872|2|21801|99.57|24.89|.00||2018-11-01|2019-01-28|A1060026|4|3|550|361|X|
3239106002621023100872|274199|3239|1060026|2102|3100872|2|21701|99.57|24.89|24.88||2019-01-01|2019-02-01|A1060026|4|2|546|361||
3239106002621023100872|358695|3239|1060026|2102|3100872|2|21801|99.57|24.90|24.90||2018-11-01|2019-02-28|A1060026|4|4|519|361||
3239106002621023100872|274200|3239|1060026|2102|3100872|2|21701|99.57|24.89|24.89||2019-01-01|2019-03-01|A1060026|4|3|518|361||
3239106002621023100872|274201|3239|1060026|2102|3100872|2|21701|99.57|24.90|24.90||2019-01-01|2019-04-01|A1060026|4|4|487|361||
3336105000637103126126|199352|3336|1050006|3710|3126126|2|21801|367.32|36.73|.00||2018-12-01|2018-12-19|A1050006|10|1|590|361|X|
3336105000637103126126|545886|3336|1050006|3710|3126126|2|21801|-36.73|-36.73|.00|RM|2018-12-28|2018-12-28|A1050006|4|0|0|0||
3336105000637103126126|199353|3336|1050006|3710|3126126|2|21801|367.32|36.73|36.73||2018-12-01|2019-01-19|A1050006|10|2|559|361||
3336105000637103126126|199354|3336|1050006|3710|3126126|2|21801|367.32|36.73|36.73||2018-12-01|2019-02-19|A1050006|10|3|528|361||
3336105000637103126126|199355|3336|1050006|3710|3126126|2|21801|367.32|36.73|36.73||2018-12-01|2019-03-19|A1050006|10|4|500|361||
3336105000637103126126|199356|3336|1050006|3710|3126126|2|21801|367.32|36.73|36.73||2018-12-01|2019-04-19|A1050006|10|5|469|361||
3336105000637103126126|199357|3336|1050006|3710|3126126|2|21801|367.32|36.73|36.73||2018-12-01|2019-05-19|A1050006|10|6|439|361||
3336105000637103126126|199358|3336|1050006|3710|3126126|2|21801|367.32|36.73|36.73||2018-12-01|2019-06-19|A1050006|10|7|408|361||
3336105000637103126126|199359|3336|1050006|3710|3126126|2|21801|367.32|36.73|36.73||2018-12-01|2019-07-19|A1050006|10|8|378|361||
3336105000637103126126|199360|3336|1050006|3710|3126126|2|21801|367.32|36.73|36.73||2018-12-01|2019-08-19|A1050006|10|9|347|360||
3336105000637103126126|199361|3336|1050006|3710|3126126|2|21801|367.32|36.75|36.75||2018-12-01|2019-09-19|A1050006|10|10|316|330||
3336105000637103165852|289086|3336|1050006|3710|3165852|2|21801|335.55|33.55|.00||2018-12-01|2018-12-10|A1050006|10|1|599|361|X|
3336105000637103165852|528067|3336|1050006|3710|3165852|2|21801|-33.55|-33.55|.00|RM|2018-12-28|2018-12-28|A1050006|4|0|0|0||
3336105000637103165852|289087|3336|1050006|3710|3165852|2|21801|335.55|33.55|33.55||2018-12-01|2019-01-10|A1050006|10|2|568|361||
3336105000637103165852|289088|3336|1050006|3710|3165852|2|21801|335.55|33.55|33.55||2018-12-01|2019-02-10|A1050006|10|3|537|361||
3336105000637103165852|289089|3336|1050006|3710|3165852|2|21801|335.55|33.55|33.55||2018-12-01|2019-03-10|A1050006|10|4|509|361||
3336105000637103165852|289090|3336|1050006|3710|3165852|2|21801|335.55|33.55|33.55||2018-12-01|2019-04-10|A1050006|10|5|478|361||
3336105000637103165852|289091|3336|1050006|3710|3165852|2|21801|335.55|33.55|33.55||2018-12-01|2019-05-10|A1050006|10|6|448|361||
3336105000637103165852|289092|3336|1050006|3710|3165852|2|21801|335.55|33.55|33.55||2018-12-01|2019-06-10|A1050006|10|7|417|361||
3336105000637103165852|289093|3336|1050006|3710|3165852|2|21801|335.55|33.55|33.55||2018-12-01|2019-07-10|A1050006|10|8|387|361||
3336105000637103165852|289094|3336|1050006|3710|3165852|2|21801|335.55|33.55|33.55||2018-12-01|2019-08-10|A1050006|10|9|356|360||
3336105000637103165852|289095|3336|1050006|3710|3165852|2|21801|335.55|33.60|33.60||2018-12-01|2019-09-10|A1050006|10|10|325|330||
3361105000221023100989|433908|3361|1050002|2102|3100989|2|21701|-17.09|-17.09|.00|RM|2018-01-31|2018-01-31|A1050002|4|0|0|0||
3361105000221023100989|433909|3361|1050002|2102|3100989|2|21701|-17.09|-17.09|.00|RM|2018-02-27|2018-02-27|A1050002|4|0|0|0||
3361105000221023100989|433910|3361|1050002|2102|3100989|2|21701|-17.09|-17.09|.00|RM|2018-03-29|2018-03-29|A1050002|4|0|0|0||
3361105000221023100989|433911|3361|1050002|2102|3100989|2|21701|-.92|-.92|.00|RM|2018-04-30|2018-04-30|A1050002|4|0|0|0||
3361105000221023100989|433912|3361|1050002|2102|3100989|2|21701|-.92|-.92|.00|RM|2018-07-03|2018-07-03|A1050002|4|0|0|0||
3361105000221023100989|433913|3361|1050002|2102|3100989|2|21701|-.92|-.92|.00|RM|2018-08-02|2018-08-02|A1050002|4|0|0|0||
3361105000221023100989|433914|3361|1050002|2102|3100989|2|21701|-.92|-.92|.00|RM|2018-08-30|2018-08-30|A1050002|4|0|0|0||
3361105000221023100989|433915|3361|1050002|2102|3100989|2|21701|-.92|-.92|.00|RM|2018-09-28|2018-09-28|A1050002|4|0|0|0||
3361105000221023100989|433916|3361|1050002|2102|3100989|2|21701|-.92|-.92|.00|RM|2018-10-31|2018-10-31|A1050002|4|0|0|0||
3361105000221023100989|221100|3361|1050002|2102|3100989|2|21801|73.88|7.38|.00||2018-12-01|2018-12-28|A1050002|10|1|581|361|X|
3361105000221023100989|824|3361|1050002|2102|3100989|2|21701|56.79|5.67|.00||2019-01-01|2019-01-01|A1050002|10|1|577|361|X|
3361105000221023100989|221101|3361|1050002|2102|3100989|2|21801|73.88|7.38|.00||2018-12-01|2019-01-28|A1050002|10|2|550|361|X|
3361105000221023100989|825|3361|1050002|2102|3100989|2|21701|56.79|5.67|.00||2019-01-01|2019-02-01|A1050002|10|2|546|361|X|
3361105000221023100989|221102|3361|1050002|2102|3100989|2|21801|73.88|7.38|.00||2018-12-01|2019-02-28|A1050002|10|3|519|361|X|
3361105000221023100989|826|3361|1050002|2102|3100989|2|21701|56.79|5.67|.00||2019-01-01|2019-03-01|A1050002|10|3|518|361|X|
3361105000221023100989|221103|3361|1050002|2102|3100989|2|21801|73.88|7.38|.00||2018-12-01|2019-03-28|A1050002|10|4|491|361|X|
3361105000221023100989|827|3361|1050002|2102|3100989|2|21701|56.79|5.67|.00||2019-01-01|2019-04-01|A1050002|10|4|487|361|X|
3361105000221023100989|221104|3361|1050002|2102|3100989|2|21801|73.88|7.38|2.79||2018-12-01|2019-04-28|A1050002|10|5|460|361||
3361105000221023100989|828|3361|1050002|2102|3100989|2|21701|56.79|5.67|5.67||2019-01-01|2019-05-01|A1050002|10|5|457|361||
3361105000221023100989|221105|3361|1050002|2102|3100989|2|21801|73.88|7.38|7.38||2018-12-01|2019-05-28|A1050002|10|6|430|361||
3361105000221023100989|829|3361|1050002|2102|3100989|2|21701|56.79|5.67|5.67||2019-01-01|2019-06-01|A1050002|10|6|426|361||
3361105000221023100989|221106|3361|1050002|2102|3100989|2|21801|73.88|7.38|7.38||2018-12-01|2019-06-28|A1050002|10|7|399|361||
3361105000221023100989|830|3361|1050002|2102|3100989|2|21701|56.79|5.67|5.67||2019-01-01|2019-07-01|A1050002|10|7|396|361||
3361105000221023100989|221107|3361|1050002|2102|3100989|2|21801|73.88|7.38|7.38||2018-12-01|2019-07-28|A1050002|10|8|369|361||
3361105000221023100989|831|3361|1050002|2102|3100989|2|21701|56.79|5.67|5.67||2019-01-01|2019-08-01|A1050002|10|8|365|361||
3361105000221023100989|221108|3361|1050002|2102|3100989|2|21801|73.88|7.38|7.38||2018-12-01|2019-08-28|A1050002|10|9|338|360||
3361105000221023100989|832|3361|1050002|2102|3100989|2|21701|56.79|5.67|5.67||2019-01-01|2019-09-01|A1050002|10|9|334|360||
3361105000221023100989|221109|3361|1050002|2102|3100989|2|21801|73.88|7.46|7.46||2018-12-01|2019-09-28|A1050002|10|10|307|330||
3361105000221023100989|833|3361|1050002|2102|3100989|2|21701|56.79|5.76|5.76||2019-01-01|2019-10-01|A1050002|10|10|304|330||
3361105000337103124733|462741|3361|1050003|3710|3124733|2|21701|-18.79|-18.79|.00|RM|2018-01-31|2018-01-31|A1050003|4|0|0|0||
3361105000337103124733|462742|3361|1050003|3710|3124733|2|21701|-18.79|-18.79|.00|RM|2018-02-27|2018-02-27|A1050003|4|0|0|0||
3361105000337103124733|462743|3361|1050003|3710|3124733|2|21701|-18.79|-18.79|.00|RM|2018-03-29|2018-03-29|A1050003|4|0|0|0||
3361105000337103124733|318346|3361|1050003|3710|3124733|2|21801|187.85|46.96|.00||2018-06-01|2018-06-29|A1050003|4|1|763|361|X|
3361105000337103124733|318347|3361|1050003|3710|3124733|2|21801|187.85|46.96|.00||2018-06-01|2018-07-29|A1050003|4|2|733|361|X|
3361105000337103124733|463846|3361|1050003|3710|3124733|2|21801|-18.78|-18.78|.00|RM|2018-07-30|2018-07-30|A1050003|4|0|0|0||
3361105000337103124733|318348|3361|1050003|3710|3124733|2|21801|187.85|46.96|.00||2018-06-01|2018-08-29|A1050003|4|3|702|361|X|
3361105000337103124733|463847|3361|1050003|3710|3124733|2|21801|-18.78|-18.78|.00|RM|2018-08-30|2018-08-30|A1050003|4|0|0|0||
3361105000337103124733|463848|3361|1050003|3710|3124733|2|21801|-18.78|-18.78|.00|RM|2018-09-28|2018-09-28|A1050003|4|0|0|0||
3361105000337103124733|318349|3361|1050003|3710|3124733|2|21801|187.85|46.97|24.16||2018-06-01|2018-09-29|A1050003|4|4|671|361||
3361105000337103124733|463849|3361|1050003|3710|3124733|2|21801|-18.78|-18.78|.00|RM|2018-10-31|2018-10-31|A1050003|4|0|0|0||
3361105000337103124733|463850|3361|1050003|3710|3124733|2|21801|-16.10|-16.10|.00|RM|2018-11-29|2018-11-29|A1050003|4|0|0|0||
3361105000337103124733|463851|3361|1050003|3710|3124733|2|21801|-16.10|-16.10|.00|RM|2018-12-28|2018-12-28|A1050003|4|0|0|0||
3361105000337103124733|31955|3361|1050003|3710|3124733|2|21701|56.37|14.09|14.09||2019-01-01|2019-01-01|A1050003|4|1|577|361||
3361105000337103124733|31956|3361|1050003|3710|3124733|2|21701|56.37|14.09|14.09||2019-01-01|2019-02-01|A1050003|4|2|546|361||
3361105000337103124733|31957|3361|1050003|3710|3124733|2|21701|56.37|14.09|14.09||2019-01-01|2019-03-01|A1050003|4|3|518|361||
3361105000337103124733|31958|3361|1050003|3710|3124733|2|21701|56.37|14.10|14.10||2019-01-01|2019-04-01|A1050003|4|4|487|361||
3361105000337103144610|511909|3361|1050003|3710|3144610|2|21701|-26.59|-26.59|.00|RM|2018-01-31|2018-01-31|A1050003|4|0|0|0||
3361105000337103144610|511910|3361|1050003|3710|3144610|2|21701|-26.59|-26.59|.00|RM|2018-02-27|2018-02-27|A1050003|4|0|0|0||
3361105000337103144610|511911|3361|1050003|3710|3144610|2|21701|-26.59|-26.59|.00|RM|2018-03-29|2018-03-29|A1050003|4|0|0|0||
3361105000337103144610|313393|3361|1050003|3710|3144610|2|21801|265.90|66.47|.00||2018-06-01|2018-06-21|A1050003|4|1|771|361|X|
3361105000337103144610|496497|3361|1050003|3710|3144610|2|21801|-26.59|-26.59|.00|RM|2018-07-03|2018-07-03|A1050003|4|0|0|0||
3361105000337103144610|313394|3361|1050003|3710|3144610|2|21801|265.90|66.47|.00||2018-06-01|2018-07-21|A1050003|4|2|741|361|X|
3361105000337103144610|496498|3361|1050003|3710|3144610|2|21801|-26.59|-26.59|.00|RM|2018-08-02|2018-08-02|A1050003|4|0|0|0||
3361105000337103144610|313395|3361|1050003|3710|3144610|2|21801|265.90|66.47|.00||2018-06-01|2018-08-21|A1050003|4|3|710|361|X|
3361105000337103144610|496499|3361|1050003|3710|3144610|2|21801|-26.59|-26.59|.00|RM|2018-08-30|2018-08-30|A1050003|4|0|0|0||
3361105000337103144610|313396|3361|1050003|3710|3144610|2|21801|265.90|66.49|8.87||2018-06-01|2018-09-21|A1050003|4|4|679|361||
3361105000337103144610|496500|3361|1050003|3710|3144610|2|21801|-26.59|-26.59|.00|RM|2018-09-28|2018-09-28|A1050003|4|0|0|0||
3361105000337103144610|496501|3361|1050003|3710|3144610|2|21801|-26.59|-26.59|.00|RM|2018-10-31|2018-10-31|A1050003|4|0|0|0||
3361105000337103144610|496502|3361|1050003|3710|3144610|2|21801|-22.15|-22.15|.00|RM|2018-11-29|2018-11-29|A1050003|4|0|0|0||
3361105000337103144610|496503|3361|1050003|3710|3144610|2|21801|-22.16|-22.16|.00|RM|2018-12-28|2018-12-28|A1050003|4|0|0|0||
3361105000337103144610|288790|3361|1050003|3710|3144610|2|21701|79.77|19.94|19.94||2019-01-01|2019-01-01|A1050003|4|1|577|361||
3361105000337103144610|288791|3361|1050003|3710|3144610|2|21701|79.77|19.94|19.94||2019-01-01|2019-02-01|A1050003|4|2|546|361||
3361105000337103144610|288792|3361|1050003|3710|3144610|2|21701|79.77|19.94|19.94||2019-01-01|2019-03-01|A1050003|4|3|518|361||
3361105000337103144610|288793|3361|1050003|3710|3144610|2|21701|79.77|19.95|19.95||2019-01-01|2019-04-01|A1050003|4|4|487|361||
3361105000337103149641|161559|3361|1050003|3710|3149641|2|21801|129.20|32.30|.00||2018-04-01|2018-04-27|A1050003|4|1|826|361|X|
3361105000337103149641|559598|3361|1050003|3710|3149641|2|21801|-12.92|-12.92|.00|RM|2018-04-30|2018-04-30|A1050003|4|0|0|0||
3361105000337103149641|161560|3361|1050003|3710|3149641|2|21801|129.20|32.30|.00||2018-04-01|2018-05-27|A1050003|4|2|796|361|X|
3361105000337103149641|161561|3361|1050003|3710|3149641|2|21801|129.20|32.30|.00||2018-04-01|2018-06-27|A1050003|4|3|765|361|X|
3361105000337103149641|559599|3361|1050003|3710|3149641|2|21801|-12.92|-12.92|.00|RM|2018-07-03|2018-07-03|A1050003|4|0|0|0||
3361105000337103149641|161562|3361|1050003|3710|3149641|2|21801|129.20|32.30|31.02||2018-04-01|2018-07-27|A1050003|4|4|735|361||
